row_date,value
03-01-18 14:22,0.56
03-01-18 14:23,0.56
03-01-18 14:24,0.54
03-01-18 14:25,0.54
03-01-18 14:26,0.53
03-01-18 14:27,0.51
03-01-18 14:28,0.5
03-01-18 14:29,0.48
03-01-18 14:30,0.47
03-01-18 14:32,0.47
03-01-18 14:33,0.45
03-01-18 14:34,0.44
03-01-18 14:35,0.42
03-01-18 14:36,0.41
03-01-18 14:37,0.39
03-01-18 14:38,0.38
03-01-18 14:39,0.38
03-01-18 14:40,0.36
03-01-18 14:41,0.36
03-01-18 14:42,0.35
03-01-18 14:43,0.35
03-01-18 14:44,0.33
03-01-18 14:45,0.33
03-01-18 14:46,0.32
03-01-18 14:47,0.32
03-01-18 14:48,0.32
03-01-18 14:49,0.32
03-01-18 14:50,0.3
03-01-18 14:51,0.32
03-01-18 14:52,0.3
03-01-18 14:53,0.3
03-01-18 14:54,0.3
03-01-18 14:55,0.3
03-01-18 14:56,0.3
03-01-18 14:57,0.3
03-01-18 14:58,0.3
03-01-18 15:00,0.3
03-01-18 15:02,0.32
03-01-18 15:04,0.32
03-01-18 15:05,0.33
03-01-18 15:06,0.33
03-01-18 15:07,0.33
03-01-18 15:08,0.33
03-01-18 15:09,0.35
03-01-18 15:10,0.36
03-01-18 15:11,0.36
03-01-18 15:12,0.36
03-01-18 15:13,0.38
03-01-18 15:14,0.39
03-01-18 15:15,0.41
03-01-18 15:16,0.41
03-01-18 15:17,0.42
03-01-18 15:18,0.44
03-01-18 15:20,0.45
03-01-18 15:21,0.47
03-01-18 15:22,0.48
03-01-18 15:23,0.5
03-01-18 15:24,0.51
03-01-18 15:25,0.53
03-01-18 15:26,0.56
03-01-18 15:27,0.58
03-01-18 15:28,0.59
03-01-18 15:29,0.62
03-01-18 15:30,0.63
03-01-18 15:31,0.65
03-01-18 15:32,0.68
03-01-18 15:33,0.71
03-01-18 15:34,0.74
03-01-18 15:35,0.76
03-01-18 15:36,0.79
03-01-18 15:37,0.82
03-01-18 15:38,0.83
03-01-18 15:39,0.89
03-01-18 15:40,0.89
03-01-18 15:41,0.93
03-01-18 15:42,0.98
03-01-18 15:43,1.03
03-01-18 15:44,1.06
03-01-18 15:45,1.1
03-01-18 15:47,1.13
03-01-18 15:48,1.16
03-01-18 15:49,1.19
03-01-18 15:50,1.24
03-01-18 15:51,1.25
03-01-18 15:52,1.27
03-01-18 15:53,1.28
03-01-18 15:54,1.31
03-01-18 15:55,1.33
03-01-18 15:56,1.34
03-01-18 15:57,1.34
03-01-18 15:58,1.36
03-01-18 15:59,1.36
03-01-18 16:00,1.37
03-01-18 16:03,1.4
03-01-18 16:04,1.4
03-01-18 16:05,1.42
03-01-18 16:06,1.43
03-01-18 16:07,1.43
03-01-18 16:08,1.43
03-01-18 16:09,1.45
03-01-18 16:10,1.43
03-01-18 16:11,1.45
03-01-18 16:12,1.46
03-01-18 16:13,1.48
03-01-18 16:14,1.46
03-01-18 16:15,1.48
03-01-18 16:17,1.49
03-01-18 16:18,1.49
03-01-18 16:19,1.49
03-01-18 16:20,1.49
03-01-18 16:21,1.49
03-01-18 16:22,1.49
03-01-18 16:23,1.49
03-01-18 16:24,1.48
03-01-18 16:25,1.46
03-01-18 16:26,1.48
03-01-18 16:27,1.46
03-01-18 16:28,1.46
03-01-18 16:29,1.43
03-01-18 16:30,1.43
03-01-18 16:31,1.42
03-01-18 16:32,1.42
03-01-18 16:33,1.4
03-01-18 16:34,1.37
03-01-18 16:35,1.37
03-01-18 16:36,1.36
03-01-18 16:37,1.34
03-01-18 16:38,1.33
03-01-18 16:39,1.3
03-01-18 16:40,1.28
03-01-18 16:41,1.27
03-01-18 16:42,1.24
03-01-18 16:43,1.21
03-01-18 16:44,1.19
03-01-18 16:46,1.18
03-01-18 16:47,1.13
03-01-18 16:48,1.1
03-01-18 16:49,1.09
03-01-18 16:50,1.06
03-01-18 16:51,1.03
03-01-18 16:52,1
03-01-18 16:53,0.97
03-01-18 16:54,0.93
03-01-18 16:55,0.91
03-01-18 16:56,0.89
03-01-18 16:57,0.86
03-01-18 16:58,0.83
03-01-18 16:59,0.8
03-01-18 17:00,0.77
03-01-18 17:03,0.71
03-01-18 17:04,0.67
03-01-18 17:05,0.65
03-01-18 17:06,0.62
03-01-18 17:07,0.6
03-01-18 17:08,0.58
03-01-18 17:09,0.56
03-01-18 17:10,0.54
03-01-18 17:11,0.51
03-01-18 17:12,0.5
03-01-18 17:13,0.48
03-01-18 17:14,0.47
03-01-18 17:15,0.47
03-01-18 17:16,0.45
03-01-18 17:17,0.44
03-01-18 17:18,0.44
03-01-18 17:20,0.44
03-01-18 17:21,0.42
03-01-18 17:22,0.42
03-01-18 17:23,0.41
03-01-18 17:24,0.41
03-01-18 17:25,0.41
03-01-18 17:26,0.41
03-01-18 17:27,0.39
03-01-18 17:28,0.39
03-01-18 17:29,0.41
03-01-18 17:30,0.39
03-01-18 17:31,0.41
03-01-18 17:32,0.42
03-01-18 17:33,0.44
03-01-18 17:34,0.44
03-01-18 17:35,0.45
03-01-18 17:36,0.47
03-01-18 17:37,0.48
03-01-18 17:38,0.5
03-01-18 17:39,0.51
03-01-18 17:40,0.53
03-01-18 17:41,0.54
03-01-18 17:42,0.58
03-01-18 17:43,0.59
03-01-18 17:44,0.6
03-01-18 17:45,0.63
03-01-18 17:46,0.67
03-01-18 17:48,0.68
03-01-18 17:49,0.71
03-01-18 17:50,0.74
03-01-18 17:51,0.76
03-01-18 17:52,0.79
03-01-18 17:53,0.83
03-01-18 17:54,0.88
03-01-18 17:55,0.89
03-01-18 17:56,0.93
03-01-18 17:57,0.98
03-01-18 17:58,1.03
03-01-18 17:59,1.07
03-01-18 18:00,1.12
03-01-18 18:02,1.22
03-01-18 18:04,1.31
03-01-18 18:05,1.37
03-01-18 18:06,1.42
03-01-18 18:07,1.46
03-01-18 18:08,1.52
03-01-18 18:09,1.58
03-01-18 18:10,1.66
03-01-18 18:11,1.7
03-01-18 18:12,1.75
03-01-18 18:13,1.83
03-01-18 18:14,1.93
03-01-18 18:15,1.99
03-01-18 18:16,2.07
03-01-18 18:17,2.11
03-01-18 18:18,2.17
03-01-18 18:19,2.25
03-01-18 18:20,2.31
03-01-18 18:21,2.37
03-01-18 18:22,2.43
03-01-18 18:24,2.46
03-01-18 18:25,2.5
03-01-18 18:26,2.55
03-01-18 18:27,2.61
03-01-18 18:28,2.65
03-01-18 18:29,2.68
03-01-18 18:30,2.73
03-01-18 18:31,2.76
03-01-18 18:32,2.77
03-01-18 18:33,2.82
03-01-18 18:34,2.86
03-01-18 18:35,2.91
03-01-18 18:36,2.92
03-01-18 18:37,2.95
03-01-18 18:38,2.97
03-01-18 18:39,3.01
03-01-18 18:40,3.06
03-01-18 18:41,3.11
03-01-18 18:42,3.12
03-01-18 18:43,3.17
03-01-18 18:44,3.18
03-01-18 18:45,3.24
03-01-18 18:46,3.27
03-01-18 18:47,3.3
03-01-18 18:48,3.32
03-01-18 18:49,3.36
03-01-18 18:50,3.41
03-01-18 18:52,3.45
03-01-18 18:53,3.48
03-01-18 18:54,3.51
03-01-18 18:55,3.56
03-01-18 18:56,3.57
03-01-18 18:57,3.6
03-01-18 18:58,3.63
03-01-18 18:59,3.66
03-01-18 19:00,3.68
03-01-18 19:02,3.74
03-01-18 19:04,3.75
03-01-18 19:05,3.77
03-01-18 19:06,3.78
03-01-18 19:07,3.8
03-01-18 19:08,3.81
03-01-18 19:09,3.83
03-01-18 19:10,3.83
03-01-18 19:11,3.84
03-01-18 19:12,3.86
03-01-18 19:13,3.87
03-01-18 19:14,3.87
03-01-18 19:15,3.89
03-01-18 19:16,3.9
03-01-18 19:18,3.9
03-01-18 19:19,3.9
03-01-18 19:20,3.92
03-01-18 19:21,3.9
03-01-18 19:22,3.92
03-01-18 19:23,3.93
03-01-18 19:24,3.92
03-01-18 19:25,3.95
03-01-18 19:26,3.93
03-01-18 19:27,3.93
03-01-18 19:28,3.95
03-01-18 19:29,3.93
03-01-18 19:30,3.93
03-01-18 19:31,3.93
03-01-18 19:32,3.93
03-01-18 19:33,3.93
03-01-18 19:34,3.93
03-01-18 19:35,3.93
03-01-18 19:36,3.93
03-01-18 19:37,3.93
03-01-18 19:38,3.92
03-01-18 19:39,3.92
03-01-18 19:40,3.92
03-01-18 19:41,3.9
03-01-18 19:42,3.89
03-01-18 19:43,3.9
03-01-18 19:44,3.89
03-01-18 19:46,3.89
03-01-18 19:47,3.89
03-01-18 19:48,3.89
03-01-18 19:49,3.87
03-01-18 19:50,3.86
03-01-18 19:51,3.86
03-01-18 19:52,3.86
03-01-18 19:53,3.83
03-01-18 19:54,3.83
03-01-18 19:55,3.83
03-01-18 19:56,3.81
03-01-18 19:57,3.81
03-01-18 19:58,3.81
03-01-18 19:59,3.81
03-01-18 20:00,3.78
03-01-18 20:02,3.78
03-01-18 20:04,3.78
03-01-18 20:05,3.77
03-01-18 20:06,3.77
03-01-18 20:07,3.77
03-01-18 20:08,3.75
03-01-18 20:09,3.75
03-01-18 20:10,3.74
03-01-18 20:11,3.74
03-01-18 20:12,3.72
03-01-18 20:13,3.72
03-01-18 20:14,3.71
03-01-18 20:16,3.69
03-01-18 20:17,3.71
03-01-18 20:18,3.71
03-01-18 20:19,3.69
03-01-18 20:20,3.69
03-01-18 20:21,3.68
03-01-18 20:22,3.66
03-01-18 20:23,3.66
03-01-18 20:24,3.66
03-01-18 20:25,3.66
03-01-18 20:26,3.65
03-01-18 20:27,3.65
03-01-18 20:28,3.63
03-01-18 20:29,3.63
03-01-18 20:30,3.62
03-01-18 20:31,3.62
03-01-18 20:32,3.6
03-01-18 20:33,3.6
03-01-18 20:34,3.6
03-01-18 20:35,3.6
03-01-18 20:36,3.59
03-01-18 20:37,3.57
03-01-18 20:38,3.57
03-01-18 20:39,3.56
03-01-18 20:40,3.57
03-01-18 20:41,3.54
03-01-18 20:42,3.56
03-01-18 20:44,3.54
03-01-18 20:45,3.53
03-01-18 20:46,3.53
03-01-18 20:47,3.51
03-01-18 20:48,3.51
03-01-18 20:49,3.51
03-01-18 20:50,3.5
03-01-18 20:51,3.48
03-01-18 20:52,3.46
03-01-18 20:53,3.43
03-01-18 20:54,3.45
03-01-18 20:55,3.43
03-01-18 20:56,3.42
03-01-18 20:57,3.41
03-01-18 20:58,3.39
03-01-18 20:59,3.39
03-01-18 21:00,3.38
03-01-18 21:03,3.34
03-01-18 21:04,3.32
03-01-18 21:05,3.3
03-01-18 21:06,3.28
03-01-18 21:07,3.27
03-01-18 21:08,3.27
03-01-18 21:09,3.24
03-01-18 21:10,3.24
03-01-18 21:11,3.21
03-01-18 21:12,3.19
03-01-18 21:13,3.18
03-01-18 21:14,3.17
03-01-18 21:15,3.15
03-01-18 21:16,3.15
03-01-18 21:17,3.12
03-01-18 21:18,3.09
03-01-18 21:20,3.09
03-01-18 21:21,3.06
03-01-18 21:22,3.04
03-01-18 21:23,3.03
03-01-18 21:24,3
03-01-18 21:25,2.98
03-01-18 21:26,2.95
03-01-18 21:27,2.92
03-01-18 21:28,2.91
03-01-18 21:29,2.88
03-01-18 21:30,2.85
03-01-18 21:31,2.83
03-01-18 21:32,2.82
03-01-18 21:33,2.79
03-01-18 21:34,2.76
03-01-18 21:35,2.74
03-01-18 21:36,2.71
03-01-18 21:37,2.68
03-01-18 21:38,2.65
03-01-18 21:39,2.64
03-01-18 21:40,2.61
03-01-18 21:41,2.58
03-01-18 21:42,2.56
03-01-18 21:43,2.55
03-01-18 21:44,2.52
03-01-18 21:45,2.49
03-01-18 21:46,2.47
03-01-18 21:48,2.43
03-01-18 21:49,2.4
03-01-18 21:50,2.38
03-01-18 21:51,2.35
03-01-18 21:52,2.32
03-01-18 21:53,2.31
03-01-18 21:54,2.29
03-01-18 21:55,2.25
03-01-18 21:56,2.23
03-01-18 21:57,2.23
03-01-18 21:58,2.18
03-01-18 21:59,2.18
03-01-18 22:00,2.16
03-01-18 22:02,2.09
03-01-18 22:04,2.07
03-01-18 22:05,2.05
03-01-18 22:06,2.04
03-01-18 22:07,2
03-01-18 22:08,1.99
03-01-18 22:09,1.96
03-01-18 22:10,1.94
03-01-18 22:11,1.93
03-01-18 22:12,1.9
03-01-18 22:13,1.9
03-01-18 22:14,1.88
03-01-18 22:15,1.9
03-01-18 22:16,1.9
03-01-18 22:17,1.92
03-01-18 22:18,1.93
03-01-18 22:19,1.94
03-01-18 22:20,1.97
03-01-18 22:21,1.97
03-01-18 22:22,1.99
03-01-18 22:23,2
03-01-18 22:25,2.02
03-01-18 22:26,2.05
03-01-18 22:27,2.07
03-01-18 22:28,2.08
03-01-18 22:29,2.13
03-01-18 22:30,2.14
03-01-18 22:31,2.17
03-01-18 22:32,2.2
03-01-18 22:33,2.23
03-01-18 22:34,2.25
03-01-18 22:35,2.28
03-01-18 22:36,2.31
03-01-18 22:37,2.37
03-01-18 22:38,2.38
03-01-18 22:39,2.41
03-01-18 22:40,2.46
03-01-18 22:41,2.49
03-01-18 22:42,2.52
03-01-18 22:43,2.55
03-01-18 22:44,2.59
03-01-18 22:45,2.64
03-01-18 22:46,2.68
03-01-18 22:47,2.71
03-01-18 22:48,2.77
03-01-18 22:49,2.79
03-01-18 22:50,2.85
03-01-18 22:51,2.88
03-01-18 22:53,2.97
03-01-18 22:54,2.98
03-01-18 22:55,3.04
03-01-18 22:56,3.07
03-01-18 22:57,3.15
03-01-18 22:58,3.19
03-01-18 22:59,3.25
03-01-18 23:00,3.3
03-01-18 23:02,3.43
03-01-18 23:04,3.53
03-01-18 23:05,3.59
03-01-18 23:06,3.62
03-01-18 23:07,3.65
03-01-18 23:08,3.69
03-01-18 23:09,3.72
03-01-18 23:10,3.74
03-01-18 23:11,3.75
03-01-18 23:12,3.75
03-01-18 23:13,3.75
03-01-18 23:14,3.75
03-01-18 23:15,3.72
03-01-18 23:16,3.71
03-01-18 23:17,3.68
03-01-18 23:19,3.68
03-01-18 23:20,3.66
03-01-18 23:21,3.65
03-01-18 23:22,3.63
03-01-18 23:23,3.62
03-01-18 23:24,3.57
03-01-18 23:25,3.56
03-01-18 23:26,3.56
03-01-18 23:27,3.51
03-01-18 23:28,3.5
03-01-18 23:29,3.46
03-01-18 23:30,3.43
03-01-18 23:31,3.41
03-01-18 23:32,3.39
03-01-18 23:33,3.34
03-01-18 23:34,3.33
03-01-18 23:35,3.28
03-01-18 23:36,3.27
03-01-18 23:37,3.24
03-01-18 23:38,3.21
03-01-18 23:39,3.17
03-01-18 23:40,3.12
03-01-18 23:41,3.06
03-01-18 23:42,3.04
03-01-18 23:43,3
03-01-18 23:44,2.95
03-01-18 23:45,2.95
03-01-18 23:46,2.88
03-01-18 23:48,2.85
03-01-18 23:49,2.8
03-01-18 23:50,2.77
03-01-18 23:51,2.74
03-01-18 23:52,2.7
03-01-18 23:53,2.65
03-01-18 23:54,2.62
03-01-18 23:55,2.58
03-01-18 23:56,2.53
03-01-18 23:57,2.52
03-01-18 23:58,2.49
03-01-18 23:59,2.44
04-01-18 0:00,2.41
04-01-18 0:03,2.31
04-01-18 0:04,2.25
04-01-18 0:05,2.2
04-01-18 0:06,2.17
04-01-18 0:07,2.13
04-01-18 0:08,2.09
04-01-18 0:09,2.05
04-01-18 0:10,2
04-01-18 0:11,1.99
04-01-18 0:12,1.94
04-01-18 0:13,1.92
04-01-18 0:14,1.87
04-01-18 0:15,1.84
04-01-18 0:16,1.81
04-01-18 0:17,1.76
04-01-18 0:19,1.73
04-01-18 0:20,1.7
04-01-18 0:21,1.66
04-01-18 0:22,1.63
04-01-18 0:23,1.6
04-01-18 0:24,1.55
04-01-18 0:25,1.52
04-01-18 0:26,1.49
04-01-18 0:27,1.46
04-01-18 0:28,1.42
04-01-18 0:29,1.39
04-01-18 0:30,1.37
04-01-18 0:31,1.34
04-01-18 0:32,1.3
04-01-18 0:33,1.28
04-01-18 0:34,1.24
04-01-18 0:35,1.21
04-01-18 0:36,1.21
04-01-18 0:37,1.16
04-01-18 0:38,1.13
04-01-18 0:39,1.1
04-01-18 0:40,1.07
04-01-18 0:41,1.04
04-01-18 0:42,1
04-01-18 0:43,0.97
04-01-18 0:44,0.95
04-01-18 0:45,0.92
04-01-18 0:47,0.89
04-01-18 0:48,0.86
04-01-18 0:49,0.84
04-01-18 0:50,0.82
04-01-18 0:51,0.79
04-01-18 0:52,0.76
04-01-18 0:53,0.74
04-01-18 0:54,0.71
04-01-18 0:55,0.69
04-01-18 0:56,0.68
04-01-18 0:57,0.65
04-01-18 0:58,0.63
04-01-18 0:59,0.62
04-01-18 1:00,0.62
04-01-18 1:02,0.6
04-01-18 1:04,0.59
04-01-18 1:05,0.59
04-01-18 1:06,0.6
04-01-18 1:07,0.62
04-01-18 1:08,0.62
04-01-18 1:09,0.62
04-01-18 1:10,0.62
04-01-18 1:11,0.62
04-01-18 1:12,0.63
04-01-18 1:13,0.62
04-01-18 1:14,0.63
04-01-18 1:15,0.63
04-01-18 1:16,0.65
04-01-18 1:17,0.65
04-01-18 1:18,0.65
04-01-18 1:19,0.65
04-01-18 1:21,0.67
04-01-18 1:22,0.68
04-01-18 1:23,0.68
04-01-18 1:24,0.68
04-01-18 1:25,0.69
04-01-18 1:26,0.69
04-01-18 1:27,0.71
04-01-18 1:28,0.72
04-01-18 1:29,0.72
04-01-18 1:30,0.74
04-01-18 1:31,0.76
04-01-18 1:32,0.77
04-01-18 1:33,0.79
04-01-18 1:34,0.8
04-01-18 1:35,0.82
04-01-18 1:36,0.83
04-01-18 1:37,0.84
04-01-18 1:38,0.86
04-01-18 1:39,0.88
04-01-18 1:40,0.91
04-01-18 1:41,0.93
04-01-18 1:42,0.95
04-01-18 1:43,0.97
04-01-18 1:44,1
04-01-18 1:45,1.03
04-01-18 1:46,1.04
04-01-18 1:48,1.07
04-01-18 1:49,1.1
04-01-18 1:50,1.13
04-01-18 1:51,1.18
04-01-18 1:52,1.19
04-01-18 1:53,1.21
04-01-18 1:54,1.22
04-01-18 1:55,1.24
04-01-18 1:56,1.25
04-01-18 1:57,1.25
04-01-18 1:58,1.25
04-01-18 1:59,1.25
04-01-18 2:00,1.25
04-01-18 2:03,1.22
04-01-18 2:04,1.22
04-01-18 2:05,1.21
04-01-18 2:06,1.21
04-01-18 2:07,1.19
04-01-18 2:08,1.18
04-01-18 2:09,1.16
04-01-18 2:10,1.13
04-01-18 2:11,1.12
04-01-18 2:12,1.1
04-01-18 2:13,1.1
04-01-18 2:14,1.07
04-01-18 2:15,1.04
04-01-18 2:16,1.03
04-01-18 2:17,1.01
04-01-18 2:18,1
04-01-18 2:19,0.95
04-01-18 2:21,0.93
04-01-18 2:22,0.91
04-01-18 2:23,0.89
04-01-18 2:24,0.88
04-01-18 2:25,0.84
04-01-18 2:26,0.83
04-01-18 2:27,0.82
04-01-18 2:28,0.79
04-01-18 2:29,0.77
04-01-18 2:30,0.74
04-01-18 2:31,0.72
04-01-18 2:32,0.69
04-01-18 2:33,0.68
04-01-18 2:34,0.65
04-01-18 2:35,0.63
04-01-18 2:36,0.62
04-01-18 2:37,0.6
04-01-18 2:38,0.58
04-01-18 2:39,0.56
04-01-18 2:40,0.53
04-01-18 2:41,0.53
04-01-18 2:42,0.51
04-01-18 2:43,0.5
04-01-18 2:44,0.48
04-01-18 2:45,0.47
04-01-18 2:46,0.47
04-01-18 2:47,0.45
04-01-18 2:49,0.44
04-01-18 2:50,0.42
04-01-18 2:51,0.42
04-01-18 2:52,0.42
04-01-18 2:53,0.42
04-01-18 2:54,0.41
04-01-18 2:55,0.41
04-01-18 2:56,0.39
04-01-18 2:57,0.41
04-01-18 2:58,0.39
04-01-18 2:59,0.39
04-01-18 3:00,0.39
04-01-18 3:03,0.38
04-01-18 3:04,0.38
04-01-18 3:05,0.38
04-01-18 3:06,0.38
04-01-18 3:07,0.38
04-01-18 3:08,0.36
04-01-18 3:09,0.36
04-01-18 3:10,0.36
04-01-18 3:11,0.36
04-01-18 3:12,0.36
04-01-18 3:13,0.36
04-01-18 3:14,0.36
04-01-18 3:15,0.35
04-01-18 3:16,0.36
04-01-18 3:17,0.35
04-01-18 3:18,0.35
04-01-18 3:20,0.35
04-01-18 3:21,0.35
04-01-18 3:22,0.36
04-01-18 3:23,0.36
04-01-18 3:24,0.38
04-01-18 3:25,0.38
04-01-18 3:26,0.38
04-01-18 3:27,0.38
04-01-18 3:28,0.38
04-01-18 3:29,0.38
04-01-18 3:30,0.36
04-01-18 3:31,0.38
04-01-18 3:32,0.38
04-01-18 3:33,0.38
04-01-18 3:34,0.36
04-01-18 3:35,0.36
04-01-18 3:36,0.38
04-01-18 3:37,0.38
04-01-18 3:38,0.38
04-01-18 3:39,0.38
04-01-18 3:40,0.38
04-01-18 3:41,0.38
04-01-18 3:42,0.38
04-01-18 3:43,0.38
04-01-18 3:44,0.38
04-01-18 3:45,0.38
04-01-18 3:47,0.38
04-01-18 3:48,0.38
04-01-18 3:49,0.38
04-01-18 3:50,0.38
04-01-18 3:51,0.39
04-01-18 3:52,0.38
04-01-18 3:53,0.38
04-01-18 3:54,0.39
04-01-18 3:55,0.39
04-01-18 3:56,0.38
04-01-18 3:57,0.39
04-01-18 3:58,0.38
04-01-18 3:59,0.39
04-01-18 4:00,0.39
04-01-18 4:03,0.39
04-01-18 4:04,0.39
04-01-18 4:05,0.39
04-01-18 4:06,0.39
04-01-18 4:07,0.39
04-01-18 4:08,0.39
04-01-18 4:09,0.41
04-01-18 4:10,0.41
04-01-18 4:11,0.41
04-01-18 4:12,0.42
04-01-18 4:13,0.41
04-01-18 4:14,0.41
04-01-18 4:15,0.42
04-01-18 4:16,0.44
04-01-18 4:17,0.42
04-01-18 4:18,0.44
04-01-18 4:19,0.44
04-01-18 4:21,0.44
04-01-18 4:22,0.45
04-01-18 4:23,0.47
04-01-18 4:24,0.47
04-01-18 4:25,0.47
04-01-18 4:26,0.48
04-01-18 4:27,0.48
04-01-18 4:28,0.5
04-01-18 4:29,0.5
04-01-18 4:30,0.5
04-01-18 4:31,0.5
04-01-18 4:32,0.51
04-01-18 4:33,0.51
04-01-18 4:34,0.51
04-01-18 4:35,0.51
04-01-18 4:36,0.5
04-01-18 4:37,0.5
04-01-18 4:38,0.5
04-01-18 4:39,0.48
04-01-18 4:40,0.47
04-01-18 4:41,0.47
04-01-18 4:42,0.45
04-01-18 4:43,0.45
04-01-18 4:44,0.44
04-01-18 4:45,0.44
04-01-18 4:46,0.41
04-01-18 4:48,0.41
04-01-18 4:49,0.39
04-01-18 4:50,0.38
04-01-18 4:51,0.36
04-01-18 4:52,0.36
04-01-18 4:53,0.35
04-01-18 4:54,0.33
04-01-18 4:55,0.33
04-01-18 4:56,0.32
04-01-18 4:57,0.32
04-01-18 4:58,0.32
04-01-18 4:59,0.3
04-01-18 5:00,0.3
04-01-18 5:03,0.3
04-01-18 5:04,0.29
04-01-18 5:05,0.29
04-01-18 5:06,0.29
04-01-18 5:07,0.29
04-01-18 5:08,0.29
04-01-18 5:09,0.27
04-01-18 5:10,0.27
04-01-18 5:11,0.27
04-01-18 5:13,0.27
04-01-18 5:14,0.27
04-01-18 5:15,0.27
04-01-18 5:16,0.27
04-01-18 5:17,0.26
04-01-18 5:18,0.27
04-01-18 5:19,0.26
04-01-18 5:20,0.27
04-01-18 5:21,0.26
04-01-18 5:22,0.26
04-01-18 5:23,0.27
04-01-18 5:24,0.26
04-01-18 5:25,0.26
04-01-18 5:26,0.27
04-01-18 5:27,0.26
04-01-18 5:28,0.26
04-01-18 5:29,0.26
04-01-18 5:30,0.26
04-01-18 5:31,0.26
04-01-18 5:32,0.26
04-01-18 5:33,0.26
04-01-18 5:34,0.26
04-01-18 5:35,0.24
04-01-18 5:36,0.24
04-01-18 5:37,0.24
04-01-18 5:38,0.24
04-01-18 5:39,0.26
04-01-18 5:41,0.26
04-01-18 5:42,0.26
04-01-18 5:43,0.26
04-01-18 5:44,0.27
04-01-18 5:45,0.27
04-01-18 5:46,0.27
04-01-18 5:47,0.27
04-01-18 5:48,0.27
04-01-18 5:49,0.27
04-01-18 5:50,0.27
04-01-18 5:51,0.27
04-01-18 5:52,0.27
04-01-18 5:53,0.27
04-01-18 5:54,0.27
04-01-18 5:55,0.27
04-01-18 5:56,0.27
04-01-18 5:57,0.26
04-01-18 5:58,0.26
04-01-18 5:59,0.26
04-01-18 6:00,0.26
04-01-18 6:03,0.24
04-01-18 6:04,0.24
04-01-18 6:05,0.24
04-01-18 6:06,0.23
04-01-18 6:07,0.24
04-01-18 6:08,0.23
04-01-18 6:09,0.24
04-01-18 6:10,0.23
04-01-18 6:11,0.24
04-01-18 6:12,0.24
04-01-18 6:13,0.24
04-01-18 6:14,0.24
04-01-18 6:15,0.24
04-01-18 6:16,0.24
04-01-18 6:18,0.24
04-01-18 6:19,0.26
04-01-18 6:20,0.26
04-01-18 6:21,0.26
04-01-18 6:22,0.26
04-01-18 6:23,0.26
04-01-18 6:24,0.26
04-01-18 6:25,0.26
04-01-18 6:26,0.27
04-01-18 6:27,0.27
04-01-18 6:28,0.26
04-01-18 6:29,0.27
04-01-18 6:30,0.27
04-01-18 6:31,0.27
04-01-18 6:32,0.27
04-01-18 6:33,0.27
04-01-18 6:34,0.27
04-01-18 6:35,0.27
04-01-18 6:36,0.27
04-01-18 6:37,0.29
04-01-18 6:38,0.29
04-01-18 6:39,0.29
04-01-18 6:40,0.29
04-01-18 6:41,0.29
04-01-18 6:42,0.29
04-01-18 6:43,0.3
04-01-18 6:45,0.29
04-01-18 6:46,0.3
04-01-18 6:47,0.29
04-01-18 6:48,0.29
04-01-18 6:49,0.3
04-01-18 6:50,0.3
04-01-18 6:51,0.3
04-01-18 6:52,0.3
04-01-18 6:53,0.3
04-01-18 6:54,0.3
04-01-18 6:55,0.3
04-01-18 6:56,0.32
04-01-18 6:57,0.32
04-01-18 6:58,0.3
04-01-18 6:59,0.3
04-01-18 7:00,0.32
04-01-18 7:03,0.3
04-01-18 7:04,0.29
04-01-18 7:05,0.29
04-01-18 7:06,0.29
04-01-18 7:07,0.29
04-01-18 7:08,0.27
04-01-18 7:09,0.27
04-01-18 7:10,0.27
04-01-18 7:11,0.27
04-01-18 7:12,0.26
04-01-18 7:13,0.26
04-01-18 7:14,0.26
04-01-18 7:15,0.24
04-01-18 7:16,0.24
04-01-18 7:17,0.24
04-01-18 7:18,0.24
04-01-18 7:19,0.24
04-01-18 7:21,0.23
04-01-18 7:22,0.24
04-01-18 7:23,0.23
04-01-18 7:24,0.23
04-01-18 7:25,0.23
04-01-18 7:26,0.23
04-01-18 7:27,0.23
04-01-18 7:28,0.23
04-01-18 7:29,0.23
04-01-18 7:30,0.23
04-01-18 7:31,0.23
04-01-18 7:32,0.23
04-01-18 7:33,0.23
04-01-18 7:34,0.23
04-01-18 7:35,0.23
04-01-18 7:36,0.23
04-01-18 7:37,0.23
04-01-18 7:38,0.21
04-01-18 7:39,0.23
04-01-18 7:40,0.23
04-01-18 7:41,0.21
04-01-18 7:42,0.23
04-01-18 7:43,0.23
04-01-18 7:44,0.21
04-01-18 7:45,0.21
04-01-18 7:46,0.21
04-01-18 7:48,0.21
04-01-18 7:49,0.21
04-01-18 7:50,0.21
04-01-18 7:51,0.23
04-01-18 7:52,0.21
04-01-18 7:53,0.21
04-01-18 7:54,0.21
04-01-18 7:55,0.21
04-01-18 7:56,0.21
04-01-18 7:57,0.21
04-01-18 7:58,0.21
04-01-18 7:59,0.21
04-01-18 8:00,0.21
04-01-18 8:03,0.21
04-01-18 8:04,0.23
04-01-18 8:05,0.23
04-01-18 8:06,0.23
04-01-18 8:07,0.23
04-01-18 8:08,0.23
04-01-18 8:09,0.24
04-01-18 8:10,0.24
04-01-18 8:11,0.23
04-01-18 8:12,0.23
04-01-18 8:13,0.24
